Whangarei,2005-01-26,Average,20.6,Whangarei Aero Aws,1287
Whangarei,2005-01-27,Maximum,22.2,Whangarei Aero Aws,1287
Whangarei,2005-01-27,Minimum,18.9,Whangarei Aero Aws,1287
Whangarei,2005-01-27,Average,20.6,Whangarei Aero Aws,1287
Whangarei,2005-01-28,Maximum,22.5,Whangarei Aero Aws,1287
Whangarei,2005-01-28,Minimum,18.3,Whangarei Aero Aws,1287
Whangarei,2005-01-28,Average,20.4,Whangarei Aero Aws,1287
Whangarei,2005-01-29,Maximum,22.1,Whangarei Aero Aws,1287
Whangarei,2005-01-29,Minimum,18.4,Whangarei Aero Aws,1287
Whangarei,2005-01-29,Average,20.2,Whangarei Aero Aws,1287
Whangarei,2005-01-30,Maximum,22.4,Whangarei Aero Aws,1287
Whangarei,2005-01-30,Minimum,17.8,Whangarei Aero Aws,1287
Whangarei,2005-01-30,Average,20.1,Whangarei Aero Aws,1287
Whangarei,2005-01-31,Maximum,21,Whangarei Aero Aws,1287
Whangarei,2005-01-31,Minimum,18,Whangarei Aero Aws,1287
Whangarei,2005-01-31,Average,19.5,Whangarei Aero Aws,1287
Whangarei,2005-02-01,Maximum,21.8,Whangarei Aero Aws,1287
Whangarei,2005-02-01,Minimum,18.3,Whangarei Aero Aws,1287
Whangarei,2005-02-01,Average,20.1,Whangarei Aero Aws,1287
Whangarei,2005-02-02,Maximum,22.6,Whangarei Aero Aws,1287
Whangarei,2005-02-02,Minimum,19.3,Whangarei Aero Aws,1287
Whangarei,2005-02-02,Average,20.9,Whangarei Aero Aws,1287
Whangarei,2005-02-03,Maximum,25.5,Whangarei Aero Aws,1287
Whangarei,2005-02-03,Minimum,19.7,Whangarei Aero Aws,1287
Whangarei,2005-02-03,Average,22.6,Whangarei Aero Aws,1287
Whangarei,2005-02-04,Maximum,25.5,Whangarei Aero Aws,1287
Whangarei,2005-02-04,Minimum,19.8,Whangarei Aero Aws,1287
Whangarei,2005-02-04,Average,22.6,Whangarei Aero Aws,1287
Whangarei,2005-02-05,Maximum,21.2,Whangarei Aero Aws,1287
Whangarei,2005-02-05,Minimum,20.4,Whangarei Aero Aws,1287
Whangarei,2005-02-05,Average,20.8,Whangarei Aero Aws,1287
Whangarei,2005-02-06,Maximum,22.2,Whangarei Aero Aws,1287
Whangarei,2005-02-06,Minimum,19.7,Whangarei Aero Aws,1287
Whangarei,2005-02-06,Average,20.9,Whangarei Aero Aws,1287
Whangarei,2005-02-07,Maximum,23.4,Whangarei Aero Aws,1287
Whangarei,2005-02-07,Minimum,18.1,Whangarei Aero Aws,1287
Whangarei,2005-02-07,Average,20.8,Whangarei Aero Aws,1287
Whangarei,2005-02-08,Maximum,24.2,Whangarei Aero Aws,1287
Whangarei,2005-02-08,Minimum,19.3,Whangarei Aero Aws,1287
Whangarei,2005-02-08,Average,21.8,Whangarei Aero Aws,1287
Whangarei,2005-02-09,Maximum,27.4,Whangarei Aero Aws,1287
Whangarei,2005-02-09,Minimum,18.9,Whangarei Aero Aws,1287
Whangarei,2005-02-09,Average,23.1,Whangarei Aero Aws,1287
Whangarei,2005-02-10,Maximum,27.7,Whangarei Aero Aws,1287
Whangarei,2005-02-10,Minimum,17.5,Whangarei Aero Aws,1287
Whangarei,2005-02-10,Average,22.6,Whangarei Aero Aws,1287
Whangarei,2005-02-11,Maximum,25.1,Whangarei Aero Aws,1287
Whangarei,2005-02-11,Minimum,15.8,Whangarei Aero Aws,1287
Whangarei,2005-02-11,Average,20.4,Whangarei Aero Aws,1287
Whangarei,2005-02-12,Maximum,24.5,Whangarei Aero Aws,1287
Whangarei,2005-02-12,Minimum,17.6,Whangarei Aero Aws,1287
Whangarei,2005-02-12,Average,21.1,Whangarei Aero Aws,1287
Whangarei,2005-02-13,Maximum,25,Whangarei Aero Aws,1287
Whangarei,2005-02-13,Minimum,15.5,Whangarei Aero Aws,1287
Whangarei,2005-02-13,Average,20.2,Whangarei Aero Aws,1287
Whangarei,2005-02-14,Maximum,23.5,Whangarei Aero Aws,1287
Whangarei,2005-02-14,Minimum,15.8,Whangarei Aero Aws,1287
Whangarei,2005-02-14,Average,19.6,Whangarei Aero Aws,1287
Whangarei,2005-02-15,Maximum,24.8,Whangarei Aero Aws,1287
Whangarei,2005-02-15,Minimum,14.2,Whangarei Aero Aws,1287
Whangarei,2005-02-15,Average,19.5,Whangarei Aero Aws,1287
Whangarei,2005-02-16,Maximum,25.5,Whangarei Aero Aws,1287
Whangarei,2005-02-16,Minimum,12,Whangarei Aero Aws,1287
Whangarei,2005-02-16,Average,18.8,Whangarei Aero Aws,1287
Whangarei,2005-02-17,Maximum,25.5,Whangarei Aero Aws,1287
Whangarei,2005-02-17,Minimum,14.3,Whangarei Aero Aws,1287
Whangarei,2005-02-17,Average,19.9,Whangarei Aero Aws,1287
Whangarei,2005-02-18,Maximum,24,Whangarei Aero Aws,1287
Whangarei,2005-02-18,Minimum,15.4,Whangarei Aero Aws,1287
Whangarei,2005-02-18,Average,19.7,Whangarei Aero Aws,1287
Whangarei,2005-02-19,Maximum,22,Whangarei Aero Aws,1287
Whangarei,2005-02-19,Minimum,11,Whangarei Aero Aws,1287
Whangarei,2005-02-19,Average,16.5,Whangarei Aero Aws,1287
Whangarei,2005-02-20,Maximum,24.5,Whangarei Aero Aws,1287
Whangarei,2005-02-20,Minimum,13.5,Whangarei Aero Aws,1287
Whangarei,2005-02-20,Average,19,Whangarei Aero Aws,1287
Whangarei,2005-02-21,Maximum,24.1,Whangarei Aero Aws,1287
Whangarei,2005-02-21,Minimum,16.3,Whangarei Aero Aws,1287
Whangarei,2005-02-21,Average,20.2,Whangarei Aero Aws,1287
Whangarei,2005-02-22,Maximum,24.2,Whangarei Aero Aws,1287
Whangarei,2005-02-22,Minimum,17.4,Whangarei Aero Aws,1287
Whangarei,2005-02-22,Average,20.8,Whangarei Aero Aws,1287
Whangarei,2005-02-23,Maximum,24.2,Whangarei Aero Aws,1287
Whangarei,2005-02-23,Minimum,15.5,Whangarei Aero Aws,1287
Whangarei,2005-02-23,Average,19.9,Whangarei Aero Aws,1287
Whangarei,2005-02-24,Maximum,24.5,Whangarei Aero Aws,1287
Whangarei,2005-02-24,Minimum,14,Whangarei Aero Aws,1287
Whangarei,2005-02-24,Average,19.2,Whangarei Aero Aws,1287
